name,position_desc
python开发,"岗位职责：
1、负责了解现有的客户流程，在RPA机器人自动流程化项目实施中，完成RPA的定制化程序开发
2、通过工作流程图了解业务流程，并将其概念化为自动解决方案
3、分析业务流程，提出流程改进建议，并提供RPA解决方案
4、进行RPA系统的快速学习
5、RPA系统运行后，给其提供持续支持

岗位要求：
1、专科以上学历，计算机相关专业,1年或以上工作经验
2、掌握java/javascript，.net或python任意一种语言，掌握数据库，掌握网页爬虫技术,有开发经验者优先
职能类别：
Python开发工程师
关键字：
爬虫开发工程师python
微信分享"
,
python开发,"职位标题：Python游戏开发
招聘人数：6
学历要求：大专及以上
工作年限：无要求
薪资范围： 8-16k 13薪
任职要求：
1.熟悉python基于语言，基于python2.7版本进行游戏脚本引擎项目开发。
2.热爱游戏，喜欢游戏相关的开发，并愿意学习游戏相关的技术。
3.有一定的自学能力，能独自处理遇到的问题。
4.有较强的抗压能力，在业务高峰期可以追赶进度。
5.性格开朗，遇事情懂得沟通交流，工作态度积极。
工作内容：
网易游戏合作的三方玩法组件的开发，面向引擎开发的，相较于极强的代码能力更需要问题解决的能力。
职位福利：五险/包自助午餐/周末双休/月度绩效/年终奖金/免费车位
职能类别：
Python开发工程师
关键字：
python游戏开发
微信分享"
,
python开发,"职责描述：
1、基于高频价量、盘口、成交记录等数据的因子有效性挖掘。
2、研究开发择时投资策略，利用统计模型、机器学习、深度学习等方法对因子进行建模研究。
3、开发和执行高频量化交易和量化投资模型；
4、对交易策略进行回测模拟和优化，调整和优化。

任职要求：
1、掌握传统机器学习算法的原理以及主流机器学习语言，拥有实际应用或项目经验；
2、熟悉深度学习算法的原理和应用，有时序相关的深度学习经验的更佳，如语音识别等；
3、熟练使用TenserFlow、PyTorch、Keras、MxNet等其中一种或多种深度学习框架；
4、具有较强的数据建模，数据分析与挖掘能力；
5、***重点院校硕士及以上学历，数学、物理、金融、计算机等专业，或自认有同等基本能力，2年及以上相关从业经验；

【加入我们，您将会享受到】
1、薪资结构：基础薪资+绩效奖金+全年13~17薪（BTW: 试用期100%薪资）
2、晋升福利：晋升为事业合伙人可享受公司利润提成，优秀员工享受出国旅游机会；
3、基础保障：入职即按照国家规定实额缴纳五险一金、健身房；
4、岗位培养：技术中心产品线丰富，提供匹配员工职业发展的多种成长路线，鼓励员工拓展知识边界。
5、额外补充福利：
* 晋升加薪类：每年有超过行业平均的加薪幅度
* 礼金礼品类: 年终发放千元孝心红包给父母，过节费、各类礼金等；
* 员工关怀类: “家人生日会“(程序猿/媛的生日可以更加丰富多彩的）；
* 团队建设类：每日提供下午茶和水果零食，年度旅游、部门旅游、月度团建活动等；
* 员工活动类：篮球赛、辩论赛、歌唱比赛、趣味运动会等；
* 氛围活跃+自由度大+提升空间大+快速成长期，等等!来了你就知道！

【关于岗位的其他信息】
1、上班时间：上午8:45—下午6:00，中休2小时，大小周休息，法定节假日正常休息（不会少一天），超长的春节假期（10天）。
2、上班地点：公司总部（自主产权的番禺节能科技园总部中心2号楼19楼整层）。
我们还有几个措施改善大家的上班体验：
1、 给予超市场回报的薪水（也提供更快加速度的涨薪幅度）。
2、周六多为团建活动与专业知识交流会。
3、不鼓励加班，倡导高效开发文化。
4、园区是目前番禺最老牌，上市公司最多、马上要通轻轨的优质地段，周边房价合理，适合长期发展。
职能类别：
Python开发工程师
关键字：
python
微信分享"
,
python开发,"岗位职责：
1、完善公司风险数据中心；公司数据质量治理；
2、根据需要，承担相关系统的需求分析、项目管理工作；
3、负责公司风险管理系统的开发、测试、维护等工作；
4、根据业务需求不断改进和完善系统功能；
5、完成领导交办的其他工作。

岗位要求：
1、***本科及以上学历，计算机、软件工程、通信、电子等相关专业；
2、具备较好的沟通、协调及执行能力，工作踏实认真，有高度责任心和主动性；
3、精通Python,3年以上开发经验，拥有良好的编程习惯；
4、熟悉python web开发框架如Flask,Django等；
5、熟练掌握Python，掌握numpy、pandas等包的用法，及用Python做数据分析；
6、精通SQL编写，懂基本SQL优化，熟练使用至少一种关系型数据库，ORACLE***。
职能类别：
Python开发工程师
微信分享"
,
python开发,"岗位职责：
1、负责采集互联网公开信息；
2、负责对收集数据进行分类和解析；
3、设计信息收集规则，提升信息收集的效率和质量；
4、参与数据采集系统的架构设计和开发。

任职要求：
1、熟悉HTTP协议、浏览器原理、前端JS、APP信息收集等，具备较好的前端分析技能；
2、熟悉至少一门高级编程语言（如 Python/JAVA/C# ）并有实际开发的经验。 
3、了解常用信息收集框架和工具，有开发信息收集框架经验优先;
4、有解决复杂的信息收集实践经验，能解决如图片验证码/滑块/账号限制/ip限制等问题；
5、扎实的算法与数据结构功底，对新的知识和技术有强烈热情；具有较强的分析和解决问题的能力。
职能类别：
Python开发工程师
微信分享"
,
python开发,"职位描述：
1、 负责我司智能化系统的产品开发、运维和优化；
2、 对我司业务中产生的结构化、非结构化数据，进行采集、处理与分类；
  职位要求：
1、 计算机或者相关专业，全日制本科学历，具备半年及以上开发项目经验；
2、 熟练使用Linux系统，精通Python，熟悉常用的爬虫框架和工具；
3、 熟悉HTTP协议，熟悉正则表达式、Xpath，有良好的编码习惯；
4、 熟悉Pandas等常用库，了解Django、Flask框架；
5、 熟悉Redis、Mysql等主流数据库；
6、 学习能力强、工作热情、积极主动、责任心强、思维缜密敏捷、良好团队协作能力；
7、 对大数据开发、分析算法有兴趣，具备一定的英文阅读能力，有自动化测试、系统运维经验者优先。
职能类别：
其他
微信分享"
,
python开发,"岗位职责：
1、负责日常安全风险分析报告所需资产、web系统、漏洞的数据分析工作；
2、中心各种专题探测、分析工作
3、参与自动化数据分析引擎开发工作，研究BI系统。
4、对产品的实际能力摸底，发现差距，提出优化建议，协同产品研发团队共同提升产品质量
任职要求：
1、要求统招本科以上学历，计算机、通信等相关专业；
2、扎实的计算机基础，熟练掌握数据结构、算法、操作系统、计算机网络等基础知识；
3、具有2年以上相关经验，精通Python编程，熟练使用各种Python高级技巧。熟悉shell、Java语言；
4、精通SQL，有较好的SQL性能调优经验，理解Elasticsearch/Mysql/Hive基本原理和调优策略，了解数据仓库(DW)/ETL（Extract-Transform-Load）理论，并灵活的应用；
5，熟悉Linux、Windows等常用操作系统的安装、操作、配置、故障处理；
6、具有信息安全数据分析及项目经验者优先。
职能类别：
数据分析师
关键字：
数据分析师
微信分享"
,
python开发,"Python工程师将负责公司数据库框架的搭建和改进，自动报告系统的开发和管理， 以及日常的数据流水线运转。招聘对象面向有工作经验的Python工程师或信息工程专业应届毕业生。
任职资格：
1. 信息工程或相关专业本科以上学历。

2.  以下为必须具有的技能
--精通Python， 尤其是数据库和报告界面设计等相应的API
--熟悉Unix/Linux系统
--精通SQL
--乐于学习跨行业（人类遗传学）新知识

3. 以下为优势技能
--在搭建和查询SQL数据库系统方面有过实际工作经验
--熟悉网络编程
职能类别：
Python开发工程师
微信分享"
,
python开发,"岗位职责:
1、负责数据的抓取、解析、清洗、入库、优化；
2、设计爬虫策略和防屏蔽规则，解决封账号、封IP、验证码等难点攻克，提升网页抓取的效率和质量;
3、对现有爬虫维护，爬虫监控可视化展示;
任职资格:
1、具有1年及以上爬虫开发经验，精通Python，熟悉常用的爬虫框架，如scrapy； 
2、掌握模拟请求、浏览器模拟等反反爬技能； 
3、对现有爬虫代码进行日常维护工作； 
4、能从结构化的和非结构化的数据中解析相关信息，熟练掌握xpath，正则表达式; 
5、有良好的沟通能力和团队合作意识、拥抱新技术，有很强的学习能力； 
6、具有大批量数据采集经验者优先。 
------------------------------------------------
试用期：3个月；
入职即购买五险一金；
双休，法定节假日按国家规定执行；
公司工作环境优雅、氛围好； 每年一次员工团建旅游；
    快来加入我们吧！
职能类别：
爬虫开发工程师
关键字：
python爬虫
微信分享"
,
python开发,"工作职责:
1、负责自然语言处理基础平台建设，为文本审查、文本纠错等应用提供基础技术输出；
2、参与文本要素提取、实体识别、关系抽取、语义理解等NLP方面的算法研究和开发；
3、参与合同、公文等业务领域的知识图谱平台建设；
4、跟踪学术界和业界最新进展，并且能够快速应用到业务中。
任职资格:
1、3年以上python开发经验，具备独立解决问题的能力；
2、熟悉Django, flask, tornado等web开发框架
3、熟悉 restful，oauth 等框架或者技术；
4、熟悉mysql, mongodb, redis等相关数据库技术；
5、具备良好的自学能力、沟通能力以及合作精神；
6、熟悉 Linux、CSS、HTML、JavaScript 更佳；
7、熟悉自然语言处理、机器学习、数据挖掘领域的基础理论和方法
8、有自然语言处理应用方向实际项目经验优先。
职能类别：
Python开发工程师
微信分享"
